name,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128
Bicalutamide,0.14792743,-0.209029937,0.015693906,-0.054287953,0.139124545,-0.167099316,-0.164136277,-0.034590104,0.363321416,-0.016087764,0.083332934,-0.113510796,0.169389599,0.025153586,0.089627522,0.248902616,0.481550485,0.434923239,0.018159772,-0.239440246,0.200669577,0.216408291,0.027942493,-0.17093838,-0.220580453,0.134945061,-0.066787405,-2.754006368,-0.030894792,-0.185735356,0.289439611,0.069347646,0.398716553,0.218788806,0.159738145,-0.22930678,0.081380782,0.168820634,0.112814844,-0.386849716,0.518656758,-0.033466166,0.025109078,0.127022035,-0.251779527,-0.081225631,0.044357777,0.232365469,0.35592673,-0.00803675,0.09555044,0.116995949,0.120365406,-0.283779524,0.363032631,0.059659968,0.055395982,0.051500861,-0.320363604,0.068261766,0.446845597,-0.456531027,-0.079986879,0.028147539,-0.321549416,0.239279377,-0.078939713,0.200921844,-0.121630086,0.1163865,-0.082634569,0.159592112,0.094730468,0.371098772,0.028053186,-0.019191758,-0.088091463,0.056679453,0.026496381,0.472989777,-0.013740821,0.225203037,-0.080239148,-0.104156852,0.261688608,-0.13405138,-0.259348361,0.00732499,-0.067257295,0.092444914,-0.152723584,-0.015260932,0.237936237,0.091081146,0.004378658,0.390945016,-0.129409905,-0.007403759,-0.198356537,0.10344747,-0.357491645,0.036106058,-0.168245612,0.215175429,0.086425292,0.012493553,0.05959846,-0.01114837,0.29059546,0.121764745,-0.170699941,-0.049655358,0.378852539,0.199205728,-0.177007378,-0.060890717,-0.161922572,-0.570980295,-0.585353789,0.038536896,0.193194898,0.195219356,0.074307393,-0.098322781,0.097008855,0.176735539,-0.125419878,0.342882069
Rabeprazole,0.144515276,-0.130876051,0.507382871,-0.055495473,0.183476094,0.004467107,-0.127477922,0.057385912,0.374581673,-0.006234525,0.068890094,-0.156313084,-0.341539762,-0.036658768,0.033064765,0.349321298,0.674136835,0.173368608,0.050212448,-0.034605709,-0.176249848,0.158781803,-0.342990891,-0.052081671,-0.108946425,0.032408163,-0.197271549,-2.221652685,-0.028267135,-0.255868434,-0.314041532,-0.216735507,0.524269225,0.097187589,0.225252921,-0.277751719,0.156677904,0.159418746,-0.051180817,-0.015557732,0.143083863,0.258639928,-0.457010731,0.138927892,-0.17810193,0.165299289,-0.149962373,-0.25730381,-0.140205669,0.044768386,0.31251999,-0.001365687,0.127108208,-0.361171295,0.155917842,0.04988952,-0.092746198,-0.266491983,-0.483832438,0.319468049,0.326527246,-0.394645355,-0.105060709,0.193551965,-0.451488258,-0.124307319,0.188530508,-0.060427018,-0.089735666,0.415802505,0.108974826,0.142971235,0.210082889,-0.373329593,-0.172480984,-0.043592474,-0.22072314,0.637050145,-0.191627547,0.603762757,0.078963764,-0.160915094,-0.067721164,-0.337176796,0.104570388,0.03491713,0.185962379,0.057059724,-0.061789442,0.392404882,-0.208716845,0.049707834,0.329771663,0.009122964,0.286525298,0.025433787,0.169698476,-0.001631906,-0.255567207,0.012425341,-0.366788162,0.030409962,-0.288788463,-0.70720967,-0.070141351,-0.011457614,0.437653333,-0.151551965,0.079910766,0.156925249,-0.183253197,0.045973244,0.345957496,-0.24751774,0.014951223,-0.0489049,-0.041003778,0.746643097,0.221928468,0.069767861,0.064390296,0.213966814,-0.072433306,-0.247223598,-0.299279033,0.318195797,-0.419680095,0.333490526
Prednicarbate,-0.120076266,-0.122093669,-0.386587387,-0.008532079,0.003584459,-0.030593184,-0.301653945,0.543323376,0.25058198,-0.047943817,0.016267575,-0.008573729,-0.085438115,-0.131278941,-0.125454814,-0.11850342,-0.621589161,0.17965601,0.04418736,-0.145927562,-0.23113877,-0.018630798,-0.459558831,-0.270943112,-0.086557884,-0.07430003,-0.136173323,-1.533159729,0.099140241,-0.099382917,0.143407892,-0.034999308,-0.298153562,-0.070942405,0.167805076,-0.025967324,0.208413012,-0.223386333,0.000144744,-0.163685956,0.418687021,0.11658247,-0.130308863,-0.903396456,-0.003672365,-0.18099231,0.561143342,0.101978788,0.114210507,0.052218096,0.147048206,0.068248778,-0.108336616,-0.348011772,-0.147061653,-0.019759383,0.085969145,-0.00872275,-0.069353425,0.056880692,-0.433046103,-0.40654376,-0.249417721,-0.086764342,-0.072146566,0.416865265,0.119352234,0.184728391,-0.13279675,-0.019185084,-0.188102154,0.092795926,0.072575328,-0.050970262,-0.268711694,-0.122541945,0.33891193,-0.32286555,0.016423741,-0.560260503,-0.052805217,0.268041077,-0.182114825,0.024064011,0.287008113,0.063791033,-0.119613433,-0.017451345,0.340578841,0.12514206,0.135620438,0.203130293,-0.069475411,-0.008655257,0.059049486,-0.655292546,-0.085986576,-0.015591142,-0.304448811,-0.031489237,-0.122761412,-0.199235014,0.194061852,-0.189303917,0.100487686,-0.142324726,-0.376341947,-0.273135638,-0.110713088,0.004501968,0.378279557,0.064748758,-0.190929593,0.514815427,-0.145676605,-0.268853079,0.077464412,1.845220794,1.984519719,-0.309518628,0.14549823,0.00854804,-0.007312054,0.051065417,0.199201049,0.133111244,-0.154534326,-0.373720537
Pioglitazone,0.007388129,-0.027641595,-0.223119892,0.03457154,0.053013783,0.022749357,0.150266685,-0.232092188,0.256799668,0.046319273,0.091491789,0.086746424,-0.400509697,-0.053207243,-0.090106671,-0.072279645,0.005767608,-0.004979611,0.061534944,0.482208947,-0.040241304,0.237305976,-0.388299371,-0.006528572,-0.233682709,0.027239981,-0.223154782,-2.995729081,0.005817476,-0.202269166,-0.078931316,-0.116045069,0.106508294,0.006034268,0.279711761,-0.346683441,0.00375731,0.003694755,-0.057606825,-0.145498504,0.184927638,-0.077597598,0.024177735,0.172357952,0.003972904,-0.21111476,0.089569585,-0.057972342,0.212510392,-0.002432244,0.090228862,0.13201282,-0.334133211,-0.059158823,0.259777544,0.073427718,-0.152446696,-0.144627747,-0.221724458,-0.061861048,0.144562391,-0.468566238,-0.0747682,0.022873345,0.506218795,0.334872242,0.062521774,0.015524129,0.008130478,0.207455132,0.043553407,-0.139994997,0.202985306,0.377531244,-0.061902746,-0.103572652,-0.185076063,-0.129037164,0.152821916,-0.500925688,-0.124209937,0.164301002,-0.103014091,-0.015427376,0.106792127,-0.017018948,0.059264399,-0.132393636,-0.063384954,0.156490727,-0.23279238,0.11816926,0.243375736,0.171402833,-0.011992511,0.388026513,-0.193657351,-0.102201127,-0.079771935,0.055809676,-0.177940973,0.862972554,-0.178710984,-0.242343069,-0.022485184,-0.085491559,-0.499660049,-0.061690024,0.58717182,0.272321686,0.16170919,0.134779027,0.256657961,0.168274191,-0.307078171,0.051396408,-0.389148244,-1.024241789,-0.808460793,-0.239521715,0.120064478,-0.047572332,-0.075002847,-0.017513035,0.251879249,0.328341287,-0.069573028,-0.147774236
Carvedilol,0.051811624,-0.214661897,0.32668827,-0.055785731,0.080061645,-0.151837896,-0.035141056,-0.130072372,0.2280096,0.096923902,-0.05728848,-0.003692368,-0.507947785,0.001986233,0.021250822,-0.185824157,0.240458168,0.046967088,-0.02929175,0.457528356,-0.124488464,0.135971872,-0.430984499,0.030944604,-0.289253855,0.007826975,-0.081375591,-2.94335803,-0.080055461,-0.047032511,0.434190836,-0.073732215,0.528897247,0.08334167,0.539132703,-0.295500929,0.086048598,-0.009139906,-0.090913217,-0.223039787,-0.03465175,0.382685904,-0.272963783,0.177135755,0.217885798,-0.170958428,0.003971775,0.093572926,0.257473872,-0.055084955,-0.011712043,0.041179161,0.18796287,-0.078498736,0.320409991,-0.035862396,0.027883946,-0.121864376,-0.256808816,0.060279342,0.259597905,-0.515025264,-0.003959187,0.050777965,0.352852882,0.076090216,0.358693208,-0.095381494,0.024105447,0.018640953,-0.226311203,0.169678583,0.189266914,0.641468167,0.018247366,-0.176442009,-0.238574543,-0.271652767,0.231689575,0.330775281,-0.069989945,0.198417542,0.083177896,0.391699001,-0.034210417,-0.111233765,0.08292609,0.003216447,-0.170591521,-0.02019843,-0.24976698,-0.008992585,0.249599799,0.060291437,0.000428846,0.368284112,-0.483008936,-0.211186914,-0.041270396,0.116394253,-0.052182384,0.466399534,-0.167611772,-0.156632571,-0.131204841,-0.052325511,0.243334734,-0.11331957,0.276099006,0.113275143,-0.191305985,0.143253099,0.318625681,0.049828546,-0.133426925,-0.07611792,-0.485973123,-0.754333029,-0.692573239,0.110308581,0.181048485,-0.193287107,0.215196844,0.059430674,0.049840222,0.122366596,0.032656244,0.121406539
Cefadroxil,-0.225551919,-0.178280027,0.015186251,0.027075084,-0.210510423,0.032732475,-0.193996373,0.544363097,0.205505624,0.140054789,0.068123018,-0.108223745,-0.084765742,-0.056759796,0.109930462,-0.122308776,0.023231561,-0.080704875,0.2375667,-0.067961645,-0.191866111,0.125943996,-0.406971569,-0.067110206,-0.265228446,0.04527656,-0.128359596,-1.613199608,0.242842446,0.135080181,0.180962158,-0.114538535,-0.422712461,0.287078489,0.134167232,-0.148178354,-0.027653208,-0.08558768,0.093778723,0.087588508,0.461007581,-0.387775653,-0.140837564,-0.946387568,-0.052545551,-0.164001372,0.297443658,0.049436624,0.275713397,0.109766201,0.051963628,0.060734636,0.00046649,-0.307713565,-0.069814821,0.007521086,0.065752446,-0.043772365,0.146704585,-0.101709426,-0.01775371,-0.335631099,-0.010895678,-0.109048872,-0.021850478,0.510604008,-0.159581683,-0.013633682,-0.033178459,0.018512688,-0.443949978,-0.0630607,-0.026350379,0.243030243,-0.088943385,-0.308317728,0.097136463,-0.309220907,0.106860819,-0.162603501,-0.096665451,0.15217223,-0.216416904,0.013644867,0.186965756,0.047767562,0.148385883,0.192902333,0.200001739,0.23023457,0.034932303,0.244789427,0.132527947,-0.070241633,0.294147333,-0.884236544,-0.33847724,-0.284697502,-0.054751439,0.111682645,0.01686586,-0.053992444,0.011048854,0.024976,0.109211581,0.064236817,-0.331836001,-0.179865301,-0.117369312,-0.089931665,0.055957301,0.253131579,0.106514034,0.318411073,-0.077792303,-0.203720856,0.325595068,2.046257593,2.30986916,-0.204041214,0.034140207,0.113453583,0.006138503,-0.10354746,0.096282003,0.19085221,-0.109746903,-0.43501814
Micafungin,-0.38902852,-0.272304603,0.253062305,-0.022053526,-0.059211362,0.021271457,-0.159359887,0.472303094,0.356793485,0.145700224,0.044336133,0.024499173,-0.227671502,0.09010602,0.06261513,-0.051092108,0.360280617,-0.035813757,0.093880648,-0.050950244,-0.197521118,0.091767983,-0.326782623,-0.089499911,-0.258786041,0.001654215,0.10741456,-1.574998698,0.260644502,0.003124307,0.156515621,-0.173327678,-0.220426561,0.14173757,0.180396611,-0.047760019,-0.044418943,0.067375191,0.100971932,0.085510175,0.2570965,-0.028709915,-0.206265598,-0.701903097,-0.042336915,-0.237970887,0.176192598,-0.095482761,0.087482579,0.106563093,-0.039238412,0.107225502,0.043824937,-0.49680021,-0.16532079,0.03268119,0.069242704,-0.233336653,0.288742489,-0.104525924,0.314952553,-0.187669306,0.004276901,-0.092910939,-0.178160844,-0.019543025,-0.286104718,-0.032631515,-0.029426976,-0.028143438,-0.133633514,0.078960721,-0.034595403,0.210347408,0.009546755,-0.256793259,-0.106922653,-0.164470067,0.15097124,0.142470086,-0.096213744,0.061190818,-0.192514289,-0.151198718,0.155485426,-0.019164765,-0.145889283,0.084643806,0.080456212,0.123100386,-0.057735884,0.295776655,0.285809375,0.095122911,0.279537273,-0.519352634,-0.339260586,-0.088676158,0.096742212,0.143121733,0.031676449,-0.171535226,0.048404482,0.071215995,0.120794492,-0.045678224,0.460016477,-0.2135753,-0.130651179,0.08665322,-0.199985294,0.141160274,0.369157164,0.293149808,-0.175377477,-0.111412546,0.333289104,2.266980442,2.139690251,-0.214522914,0.171341589,0.131988563,0.112975222,-0.133128767,-0.031864057,0.151579998,0.001836709,0.359486699
Cidoxepin,-0.049412658,0.084181603,0.300906199,-0.010467683,0.013686633,-0.394601544,-0.155727032,0.137284591,0.362312224,-0.057271533,0.001773261,-0.062575038,0.511751754,0.058628528,-0.281442212,-0.097789702,0.077417741,-0.049285824,0.006912935,-0.241258249,-0.220199882,-0.050772579,-0.236800753,-0.032103906,-0.29351573,-0.081138542,-0.03427017,-2.309514186,0.088762968,-0.112409409,-0.136130045,-0.104174498,-0.27504801,-0.131461958,0.139628385,-0.09886359,0.232654065,-0.185004874,-0.067861167,-0.055484135,-0.807449574,-0.323574124,-0.072850592,0.173966038,0.038474253,-0.324805164,-0.218010941,-0.052217221,0.06942447,-0.096200075,0.038431044,-0.050331819,-0.213858353,-0.524177277,0.19939897,0.128025465,-0.038580028,0.053735372,0.201798,0.207039506,0.211897666,-0.338849627,-0.128581727,-0.056510681,-0.183369855,-0.01218493,0.00940948,-0.128322194,-0.232184013,0.043588876,0.072381438,0.188554596,0.044501062,0.034673107,0.075227054,-0.043476815,-0.387798888,0.273642986,-0.082399844,0.099793077,-0.004722176,-0.283015581,0.21915372,-0.44106156,0.021331125,-0.039437694,-0.183704168,-0.095361959,-0.047390814,0.129925157,-0.207247244,0.019109063,0.192648551,-0.024260087,0.409007598,0.060087122,-0.239246818,-0.145097824,-0.145966754,-0.030426168,-0.217746397,0.11656471,-0.216941376,0.239749788,-0.11551996,0.086401259,0.818738883,0.022167487,0.069922264,0.347981564,-0.314393803,0.319422397,0.187197183,0.120717634,-0.098136182,-0.17848639,-0.019306122,0.470331653,0.060819109,0.158570543,0.252582537,-0.034941767,0.007372226,-0.014356761,-0.291709264,0.122033177,-0.086631726,0.363743556
Amifostine,-0.079613445,-0.167461355,0.075652365,-0.041223616,-0.053147577,-0.117271313,-0.091182858,-0.076092585,0.23759647,-0.04729665,-0.01064451,0.049198447,-0.016549387,-0.057871219,-0.013119536,0.296489127,0.101180218,0.239090334,0.032510211,-0.553511269,-0.127933575,0.227335715,0.274804216,-0.074346247,-0.249941992,0.075504141,0.096702519,-2.594606832,0.025110539,0.178672161,0.283875224,0.016698802,-0.047051942,0.093395773,0.14962378,-0.299414548,-0.007994428,0.061856667,0.074566049,-0.290152461,-0.005055795,-0.074646434,0.105548338,0.142428316,0.090106698,-0.253942784,-0.06471029,-0.211046717,0.21239189,0.138542975,0.096040512,-0.00109501,-0.136288787,-0.362250183,0.242294611,-0.112011045,0.019010742,-0.181381237,0.111244204,0.085456269,0.48701885,-0.348966993,0.014641825,0.04339119,0.185340254,0.208438461,-0.065508885,0.152680696,0.024046514,0.072477518,0.056157818,0.244300647,0.156053383,0.386256895,0.105568919,-0.122355332,0.096954017,0.190217798,-0.369625274,-0.335164487,0.003157842,-0.170578022,-0.095815939,-0.126983957,0.220377374,-0.024023435,-0.149688803,0.007717396,-0.069350428,0.188731252,-0.136611372,0.399926026,0.232413581,0.081602139,0.158756686,-0.050198199,-0.14930747,-0.047566924,0.025971552,0.018010849,-0.055730768,0.156528112,-0.002782497,0.228648324,-0.035382677,-0.087866363,-0.789456409,-0.219727179,-0.064549509,0.072055978,0.009099295,0.09082311,0.266360219,0.132240351,-0.188199238,-0.053064875,0.228418701,-0.063448358,-0.430202712,0.206424859,0.277996724,0.089389442,0.0853946,0.039633452,-0.035854955,0.153033028,-0.074206251,-0.357897544
Flavoxate,-0.07495501,-0.047638813,-0.247751481,0.035067496,-0.000447532,-0.069567245,-0.283718979,0.549621126,0.216625485,-0.073629478,0.021243738,0.060865677,0.008848446,-0.049540924,-0.069839499,-0.081115837,-0.503262994,-0.017473999,0.011755923,-0.090709522,-0.26779891,0.013009127,-0.53919136,-0.054550448,-0.136572433,0.003620238,-0.037026135,-1.545775051,0.099848967,-0.038651034,0.036904395,-0.075905121,-0.303297351,0.008359157,0.211913341,-0.20158835,0.065507793,-0.120177343,-0.025540052,0.034549704,-0.167245753,-0.03464331,-0.050985059,-1.013455074,0.068089776,-0.045213334,0.493022582,0.10890802,0.261486851,0.071737504,0.056618748,0.020260576,-0.11329368,-0.176267642,-0.223310177,-0.026498901,0.193639311,-0.217397546,0.027635243,0.198531895,-0.896145862,-0.231419069,0.023161698,0.050058319,-0.021031286,0.321402167,0.066679867,0.028139271,-0.106460286,0.005965619,-0.18071411,0.043540693,0.048493909,0.019803787,0.015976656,-0.011256928,0.402764191,-0.399618766,0.115128393,-0.477354646,-0.00760508,0.144942484,-0.001531039,0.087547257,0.212763472,0.142308123,0.052835282,0.093282693,0.440195697,0.236687362,0.058456034,0.063563555,0.052377445,0.007278814,0.113596732,-0.799922357,0.037177376,-0.030570841,-0.194586062,0.008674447,-0.18903577,-0.008447094,-0.019057277,-0.045538133,0.014611954,0.032130657,-0.634934865,-0.041268804,-0.18792329,-0.215412656,0.138639912,0.149249126,-0.046349552,0.420642355,-0.029081172,-0.094977952,0.138547953,1.713435188,2.360173344,-0.15955047,0.205297973,-0.020238664,0.066467359,0.124705711,0.199279056,0.159761011,-0.099084206,-0.685525664
Nefazodone,0.114448892,-0.144023012,0.258904908,0.059159252,0.041752206,-0.055446122,-0.037968197,-0.261608609,0.326793557,-0.049389672,-0.013158673,0.02805618,0.321311669,-0.055567162,-0.035985955,-0.037889273,0.483972499,-0.583953409,0.046806684,-0.147386188,-0.00666601,0.222907375,-0.19789049,-0.051919453,-0.277034705,-0.077179763,-0.125051827,-2.544791512,-0.046818108,0.080906039,0.24201934,-0.111320587,0.4028071,-0.038352777,0.233376045,-0.217406575,0.162462256,-0.060677874,-0.030521005,0.137720069,-0.009761851,0.065416927,-0.342012256,0.083608184,0.095402921,0.006967373,-0.203195179,-0.396373625,0.047122903,0.155134089,0.1394406,-0.077785641,-0.047333773,-0.365660332,0.05694868,0.022925192,0.133719959,-0.1175866,0.137595575,0.120569683,0.153015895,-0.344637638,-0.03227401,0.136967901,0.160053695,0.173798308,0.10063806,0.093859689,-0.07944614,0.18358581,-0.034065297,0.005243643,0.255829122,-0.134368411,-0.120709561,0.02948636,-0.166181753,0.441529277,-0.531601505,0.615778833,0.004268811,-0.263870475,-0.017508979,-0.399417845,0.281217771,0.012998456,-0.103549106,-0.05257938,-0.091143371,-0.153322114,-0.045688981,0.116948176,0.201501648,0.117250996,0.302976535,0.01388275,-0.09656338,-0.018054786,-0.126203965,0.012370144,-0.365478119,0.212935354,-0.081464199,0.026274089,-0.104149437,0.065256275,0.403298608,-0.145099848,0.249780823,0.113566617,-0.306618212,0.182764748,0.218279088,0.150882653,-0.366634075,0.014781397,-0.509918855,0.098908902,-0.297846048,0.096114168,0.197262015,0.097341245,-0.133776671,-0.061000878,0.022829383,0.194727115,-0.262228959,0.066282732
Cefprozil,-0.201093593,-0.179128121,-0.085233755,0.028027074,-0.28495358,0.156966844,-0.273914539,0.498340751,0.144570289,0.095242693,0.031034853,-0.125951508,-0.030240259,-0.149233574,-0.017764422,-0.185347795,-0.054307192,-0.049943075,0.217966004,-0.085696581,-0.103459181,-0.019313486,-0.372769297,-0.017134326,-0.203378828,0.113859937,-0.06641055,-1.675442876,0.23648135,0.050877739,0.132356798,-0.06715696,-0.414313578,0.334455654,0.187193566,-0.103284414,-0.057118359,-0.149454158,0.027905196,0.113948547,0.235214649,-0.24896876,-0.179633946,-0.925426812,-0.009265595,-0.111756375,0.443803455,0.12163881,0.062520517,0.166260854,0.037781264,0.062848176,0.003789336,-0.34692663,-0.21473899,-0.105033151,0.132059705,0.01710278,0.051937459,-0.007419878,-0.007001567,-0.225343436,0.028187412,-0.026620693,0.105067511,0.506128944,-0.077522811,0.054067785,0.004477025,-0.061064163,-0.361139693,-0.014850055,-0.046357722,0.21491905,-0.077558248,-0.322085319,0.203910039,-0.373664645,0.046561609,-0.121910608,0.001822151,0.048907634,-0.314396336,-0.028743231,0.239451467,0.078266317,0.284843806,0.171867246,0.232761284,0.278678054,0.011517356,0.23423864,0.173817247,0.008156697,0.308107562,-0.806349321,-0.26011205,-0.222854039,-0.168153366,0.080711758,-0.019968543,-0.097988551,0.120061506,0.020513033,0.172248836,0.052676535,-0.402150185,-0.188335903,-0.185016476,-0.133979421,0.240797872,0.160051447,0.17288283,0.437324205,-0.082049231,-0.119384705,0.288277377,1.898183387,2.31775624,-0.109155411,0.122018376,0.034489297,0.02266676,-0.062887507,0.133804033,0.191987423,-0.184577725,-0.553817151
Desipramine,-0.020811772,-0.054867836,0.122021833,0.165574251,-0.00015017,0.207932593,-0.047531439,-0.045639892,0.302529968,-0.083221488,0.06870297,-0.087256897,0.323186083,-0.011479646,-0.07082701,-0.1139666,-0.074515174,-0.497751711,-0.059338085,-0.349638399,-0.020172454,0.184657116,-0.24008647,0.068920908,-0.294552728,0.005774349,0.01494838,-2.782578962,0.096211448,0.136024711,0.239268428,-0.050829804,0.160296147,-0.047018144,0.064527574,-0.227273287,0.062429414,-0.129797841,-0.063529953,0.017664728,-0.834286369,0.531003563,-0.416168737,0.177822419,0.094484203,-0.30202628,-0.034692488,-0.155546768,0.23422211,0.142398518,0.176763565,0.020489124,-0.1058987,-0.211625057,0.225618975,0.002677484,0.159305529,-0.147415319,0.249717066,0.155243,0.318366266,-0.413901847,0.217069554,0.020732045,0.125925323,-0.001278829,0.332404749,0.103049506,0.00929691,-0.124604393,-0.081469468,-0.079173567,0.155643575,-0.226699764,0.070839445,-0.022913691,-0.143329476,0.045124115,-0.122657619,0.196627596,0.022703852,0.093970141,0.109833605,-0.453553393,0.16885397,0.177440027,-0.156077318,-0.065250001,-0.191374971,0.142823718,-0.013921374,0.337611394,0.477564338,0.090976453,0.192807936,0.210826015,-0.217837879,-0.009778722,-0.121628751,0.163887347,-0.100200356,0.131998391,0.039504104,0.12517606,-0.198433067,0.005987324,-0.551257254,-0.102657351,0.24025032,0.315347111,-0.156987456,0.150232974,0.384115824,0.124111227,-0.008510638,-0.032085266,-0.097416732,-0.318981038,-0.42505403,0.362825835,0.099466752,0.111265919,-0.009435533,0.142751141,-0.074579002,0.132168823,-0.180885979,-0.037136232
Bupropion,-0.159815248,0.030740413,0.102177972,-0.129331279,0.103065908,-0.386809981,-0.295162953,0.032393173,0.426361831,-0.016837595,0.00264276,0.182974169,1.095725126,0.031234802,-0.496043918,0.258276419,0.321138399,-0.444506257,-0.037020726,-0.18436113,-0.108141377,-0.11028294,-0.39508653,0.033718638,-0.235762209,0.122078443,-0.122790235,-2.31220616,-0.020458921,-0.038530035,-0.245906794,0.208194197,0.227068042,-0.022102695,-0.053633353,-0.204473934,0.278235856,-0.285552826,-0.128394324,-0.260482262,-0.789122585,-0.631634409,-0.144048873,0.132076457,0.003015545,-0.075848321,-0.075141264,-0.139531409,0.175772738,0.081611713,0.151848909,-0.191671158,-0.128834571,-0.478057193,-0.098668188,-0.25160928,-0.116506651,0.066636801,-0.041141657,0.152325172,0.340416805,-0.322782277,-0.16115288,-0.029434513,-0.065029019,0.000918783,0.07462283,-0.104434793,-0.004136886,0.1349601,-0.017788249,0.122824336,0.071266988,-0.270422911,0.181312932,0.339485211,-0.474311502,0.562994309,-0.15820178,0.426602141,-0.05883959,-0.463524834,0.305640107,-0.512624449,0.033217185,-0.310720672,-0.003587779,-0.038060441,-0.112379055,0.13951951,-0.224612806,-0.00673452,0.106230731,-0.222322141,0.42618018,0.635877008,-0.078773846,-0.279863876,-0.098102452,0.11475211,-0.121124901,0.159897528,-0.320218548,0.307393775,-0.054608254,-0.106563347,1.363897444,0.065483495,0.360871429,0.412193317,-0.321949626,0.163634468,0.664386435,-0.113914433,-0.188748612,-0.225895203,-0.390145554,0.200672824,0.000280346,-0.329502937,0.164002353,-0.141389177,0.168459302,0.216746421,-0.210210814,0.181482668,-0.285770624,0.109175733
Trimetrexate,-0.177491455,-0.198335692,-0.331418078,0.065900466,0.023978603,0.123433104,-0.309359119,0.425405489,0.195641189,-0.057062414,0.010758006,-0.0153637,-0.012264215,-0.099719339,-0.103846688,0.078617831,-0.383445664,0.075896314,0.137811923,-0.249688038,-0.071049411,0.145311874,-0.264851807,-0.043305251,-0.086398031,0.063341923,-0.039140139,-1.82059902,0.125740512,-0.051009559,0.17578097,-0.177567198,-0.538072418,0.147932942,0.204804502,-0.132808854,-0.023694458,0.023122812,-0.006049057,-0.151108869,0.219869777,-0.164455766,-0.015369812,-0.633617752,-0.089186686,-0.185085497,0.342442081,0.099203943,0.04682803,0.016556006,0.024008855,0.051650969,-0.129401014,-0.435897867,-0.094027923,-0.003711292,0.05362262,-0.059362503,-0.020082672,0.001580993,-0.246853535,-0.15669611,0.07639326,-0.020968353,-0.00965299,0.473967409,0.008422942,0.109909378,-0.066716535,0.034525191,-0.260595834,0.170369646,0.059415664,-0.005626722,-0.136858333,-0.176815059,0.254776738,-0.090888633,-0.035545492,-0.54204124,-0.070270949,0.122027269,-0.156322175,-0.096843929,0.29841731,0.048037565,0.004007872,0.081589735,0.271685626,0.329573456,-0.067449878,0.383481356,0.053720474,0.017905989,0.18910697,-0.659602881,-0.23042304,-0.100122254,-0.120088487,0.0251721,0.012135506,-0.042339778,0.037125309,0.034808446,-0.026957429,0.000712648,-0.707275555,-0.101347291,-0.132570641,-0.086469615,0.044231848,0.176922113,0.131754569,0.414858232,0.085949195,-0.003644647,0.262976684,1.48301862,1.236809236,-0.17720321,0.080901825,0.115387774,0.057846108,-0.021025773,0.124055528,0.157216973,-0.048527872,-0.455859183
Bretylium,-0.032828336,-0.116436599,-0.133785156,0.049871036,0.117600588,-0.121335846,-0.345108947,0.537541635,0.326789311,-0.176690418,0.033047345,0.116991167,-0.16386098,-0.063220851,0.081463078,-0.039834224,-0.192339004,0.02840956,-0.031985157,-0.008235253,-0.12948232,0.094568084,-0.386474671,-0.15204329,-0.052365299,0.063921066,0.063355137,-1.419074429,0.000303909,-0.101745334,0.146873705,0.004031053,-0.041168735,0.043917704,0.161200556,-0.174562026,0.086910887,0.031736609,-0.03255193,0.1311879,-0.272798713,0.057050308,-0.115372765,-1.059893784,0.089796826,-0.111326226,0.416868088,0.157193358,0.063036175,0.095626542,0.09548323,0.059922797,-0.027267441,-0.253777855,0.00541292,-0.12291112,0.131483471,-0.197960204,0.160824616,0.155591448,-0.286430039,-0.251227228,-0.016884111,0.081603411,-0.07674423,0.303754883,-0.011844092,0.043511736,-0.101866254,-0.044805163,-0.130310956,0.08891019,0.079028108,0.079361388,-0.004628127,-0.041179923,0.249475463,-0.445522518,0.233422377,-0.147172783,-0.09213304,0.125574089,-0.033028252,0.085615698,0.2230008,0.045931986,-0.002463796,0.056838517,0.34558729,0.205611017,0.105810814,0.203756763,0.035674012,0.135946311,0.272077882,-0.778107686,-0.109768749,0.010881052,-0.070508495,0.020204783,-0.185073955,-0.10711577,-0.033377587,0.046761986,0.017210724,-0.073376174,-0.406118909,-0.095982722,-0.297667441,-0.237513045,0.149180409,0.214220641,-0.082525418,0.461594134,0.004394976,-0.054027396,0.071962775,2.071569139,2.651561424,-0.045371539,0.110134918,0.040245303,0.03319854,0.144257594,0.173798617,0.167316713,-0.103862769,-0.546436182
